"Original_station_cast","Location_Station_Number","Location","Station_Number","Depth","Salinity","Temperature","Pressure","Density","Conductivity","Oxygen","Turbidity","Chlorophyll","Max_Depth","Station"
"64PE477_S04C01","PE477_2","PE477","2",6.795,34.5187,15.8122,6.857,1025.33104176335,43.18404,240.932,0.8363,0.2914,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.106,34.5186,15.8146,7.17,1025.33179949821,43.186465,241.778,0.8973,0.3276,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.423,34.5183,15.8142,7.49,1025.3330680643,43.185803,241.108,0.9663,0.314,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.444,34.5183,15.8135,7.511,1025.33331834801,43.185077,241.359,0.8457,0.3472,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.264,34.5185,15.8129,7.33,1025.33281033676,43.184655,241.303,0.8806,0.2935,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.107,34.5185,15.8131,7.171,1025.33206651359,43.18482,240.964,0.8514,0.3109,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.998,34.5186,15.8139,7.061,1025.3314785334,43.185632,241.184,0.8539,0.3084,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.007,34.5187,15.8142,7.07,1025.33152632101,43.185981,241.183,0.9599,0.3419,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.116,34.5186,15.8195,7.181,1025.33074167521,43.191166,240.686,0.9376,0.4666,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.194,34.5186,15.8194,7.259,1025.33110699243,43.191173,240.689,1.0089,0.3869,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.202,34.5186,15.82,7.267,1025.3310066818,43.19174,240.56,0.9859,0.3053,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.2,34.5187,15.8199,7.265,1025.33109642449,43.191796,241.342,0.9548,0.2946,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.225,34.5186,15.8198,7.29,1025.33115290081,43.191549,240.902,0.8431,0.2796,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.178,34.5185,15.8193,7.243,1025.33098331008,43.190912,241.317,0.9484,0.2642,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.135,34.5185,15.8184,7.2,1025.33099755031,43.190064,241.139,0.8774,0.29,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.152,34.5188,15.8177,7.216,1025.33145374757,43.189731,240.829,0.8533,0.3062,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.178,34.5186,15.8186,7.243,1025.33121729926,43.190273,240.6,0.8535,0.2737,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.082,34.5186,15.8184,7.146,1025.3308362211,43.190137,240.832,0.9365,0.2968,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.966,34.5187,15.8192,7.028,1025.33021305857,43.191023,241.211,1.0295,0.2952,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.062,34.5188,15.8194,7.125,1025.33067008895,43.191313,241.392,0.9696,0.2713,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.377,34.5188,15.8182,7.443,1025.33233833401,43.19026,241.22,0.9974,0.3009,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.495,34.5187,15.8159,7.562,1025.33330451213,43.187885,241.182,1.0537,0.2797,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.302,34.5187,15.8175,7.367,1025.33208645832,43.189361,240.895,0.8876,0.2814,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.099,34.5187,15.819,7.163,1025.33085141815,43.190792,241.402,0.8851,0.2739,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.185,34.5186,15.8186,7.249,1025.33124366398,43.190254,240.866,0.8966,0.2716,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.199,34.5186,15.818,7.263,1025.3314406374,43.189767,241.05,0.9599,0.2766,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.026,34.5186,15.818,7.09,1025.33068045176,43.189685,240.998,0.9277,0.3798,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.91,34.5188,15.8179,6.973,1025.33034081939,43.18969,240.988,0.9545,0.3053,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.035,34.5188,15.818,7.098,1025.33086751285,43.189886,240.738,0.8629,0.3343,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.356,34.5186,15.8185,7.422,1025.33202642152,43.190296,241.127,0.948,0.3822,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.581,34.5184,15.8173,7.65,1025.33314728264,43.189091,241.339,0.9082,0.4088,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.487,34.5185,15.8168,7.555,1025.33291867273,43.188648,240.758,0.8462,0.3163,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.177,34.5186,15.8171,7.242,1025.33155153786,43.188804,241.001,0.9014,0.2723,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.044,34.5188,15.8174,7.107,1025.33104251122,43.189311,240.948,0.9406,0.2743,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.041,34.5187,15.8177,7.105,1025.33089004376,43.189567,240.679,0.9515,0.2512,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.078,34.5185,15.8148,7.141,1025.33155096682,43.186426,241.243,0.9904,0.3078,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.127,34.5185,15.8154,7.191,1025.33163523922,43.187125,240.707,0.9529,0.2871,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.25,34.518,15.8115,7.316,1025.33268502806,43.182778,240.879,0.9244,0.3316,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.387,34.5182,15.8089,7.453,1025.33402573887,43.180501,240.896,0.9768,0.4085,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.424,34.5181,15.8102,7.491,1025.33382337767,43.181617,240.898,0.9213,0.3835,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.221,34.5181,15.8102,7.286,1025.33292255445,43.181644,240.871,0.8481,0.412,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.866,34.5183,15.8122,6.928,1025.33104993472,43.183619,240.883,0.894,0.4999,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.784,34.5186,15.8157,6.845,1025.33012308276,43.187371,240.949,0.9365,0.3337,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.035,34.5185,15.8157,7.099,1025.33116325458,43.187351,240.844,0.9416,0.3071,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.322,34.5183,15.8135,7.388,1025.33277786229,43.185058,241.151,0.9155,0.2927,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.405,34.5182,15.811,7.472,1025.33363528847,43.182567,241.039,1.1696,0.2512,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.371,34.518,15.8107,7.438,1025.33340168182,43.182,241.066,0.9004,0.3401,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.359,34.518,15.8094,7.426,1025.3336423428,43.18079,241.025,0.8569,0.3007,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.361,34.5182,15.8094,7.428,1025.33380304273,43.180936,240.698,0.8117,0.2559,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.351,34.5179,15.8095,7.418,1025.3335086649,43.180826,241.566,0.8315,0.3396,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.26,34.5181,15.81,7.325,1025.33313906789,43.181411,240.918,0.8539,0.2874,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.126,34.5182,15.8105,7.19,1025.33250895427,43.181859,241.36,0.8707,0.3061,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.905,34.5182,15.8117,6.967,1025.3312582035,43.18297,241.06,0.846,0.3753,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.751,34.5183,15.8122,6.812,1025.33054019904,43.183565,241.432,0.833,0.2839,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.755,34.5182,15.8126,6.816,1025.33039154186,43.183854,241.276,0.8932,0.4443,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.943,34.5182,15.8102,7.006,1025.3317681109,43.181543,241.348,0.9394,0.5882,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.26,34.5179,15.8085,7.325,1025.33332567181,43.179782,241.039,0.8891,0.603,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.444,34.518,15.8086,7.511,1025.33419639796,43.180046,241.205,0.8558,0.503,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.36,34.5178,15.8087,7.427,1025.33365279929,43.17985,240.815,0.9396,0.373,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.037,34.518,15.8095,7.1,1025.33218723774,43.180654,240.801,0.9191,0.3394,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.653,34.518,15.8119,6.713,1025.3299450057,43.182869,241.186,0.876,0.298,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.566,34.5182,15.812,6.625,1025.32968764971,43.183121,241.008,0.8304,0.2862,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.829,34.5181,15.8107,6.891,1025.33107397007,43.181968,241.33,0.9744,0.43,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.352,34.5181,15.8085,7.418,1025.3338862529,43.180017,240.882,0.8963,0.643,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.722,34.5181,15.8058,7.791,1025.33613461485,43.177575,240.747,0.866,0.3947,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.788,34.518,15.807,7.858,1025.33608228366,43.178513,240.911,0.8908,0.3193,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.513,34.518,15.8076,7.581,1025.33472966828,43.179037,240.9,0.8891,0.3445,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.15,34.5181,15.807,7.215,1025.33333270299,43.178375,241.292,0.968,0.3608,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.036,34.5178,15.8064,7.099,1025.3327304797,43.177474,241.458,0.938,0.3816,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.065,34.518,15.8062,7.129,1025.33305935293,43.177491,241.212,0.8846,0.3447,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.095,34.5179,15.8044,7.159,1025.33352137516,43.175608,241.295,0.9104,0.2941,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.106,34.5181,15.8038,7.17,1025.33385700403,43.17526,241.225,0.9117,0.3178,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.163,34.5179,15.804,7.228,1025.33391483933,43.175264,241.233,0.8997,0.3847,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.327,34.5178,15.8063,7.393,1025.33404498201,43.177433,241.293,0.9263,0.318,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.517,34.518,15.8049,7.585,1025.3353565123,43.176439,240.925,0.9002,0.3557,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.583,34.5177,15.8059,7.652,1025.33519741575,43.177079,240.73,0.8648,0.3487,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.526,34.5179,15.806,7.593,1025.33506749865,43.177309,240.935,0.8911,0.2999,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.418,34.5178,15.8055,7.485,1025.33462977926,43.17673,241.301,0.9265,0.2803,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.262,34.5179,15.8053,7.327,1025.33405655783,43.17659,241.123,0.773,0.2708,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.114,34.5178,15.8052,7.177,1025.33334401038,43.176289,241.113,0.8135,0.3143,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.119,34.5179,15.8049,7.182,1025.33350962987,43.176194,241.328,0.9444,0.3072,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.184,34.5179,15.8047,7.248,1025.3338447855,43.17591,241.21,0.875,0.2564,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.199,34.5179,15.8049,7.263,1025.33386557406,43.176184,240.628,0.897,0.6416,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.255,34.5179,15.8059,7.32,1025.33389041125,43.177162,241.054,0.8755,0.5751,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.483,34.5178,15.8074,7.55,1025.3344866662,43.178676,241.314,0.8602,0.5375,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.73,34.5178,15.8064,7.799,1025.33580650663,43.177784,241.105,0.8897,0.5129,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.745,34.5177,15.8071,7.815,1025.33564289548,43.178396,241.036,0.879,0.4063,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.485,34.5176,15.8078,7.552,1025.3342532766,43.178806,241.405,0.8698,0.3054,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.166,34.5179,15.8073,7.23,1025.33317900843,43.178477,240.843,0.9268,0.2909,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.017,34.5178,15.8064,7.08,1025.33264698687,43.177441,240.77,0.9105,0.2904,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.002,34.518,15.8056,7.065,1025.33291349895,43.176914,240.914,0.8347,0.314,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.086,34.5179,15.8067,7.149,1025.33295845937,43.177816,241.272,0.9509,0.2922,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.276,34.5179,15.8071,7.341,1025.33371191,43.178347,241.028,0.9655,0.2827,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.544,34.5178,15.8067,7.612,1025.33491707557,43.178035,241.058,0.8568,0.2581,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.494,34.5177,15.8069,7.561,1025.33457187813,43.177943,241.069,0.8642,0.441,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.136,34.5177,15.8067,7.2,1025.33303065802,43.177678,241.092,1.0647,0.5328,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.959,34.5178,15.8067,7.022,1025.33232441984,43.177675,240.754,0.8837,0.6881,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.178,34.5178,15.8066,7.243,1025.3333181363,43.177759,240.895,0.887,0.6617,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.566,34.5179,15.8076,7.634,1025.33488660946,43.178991,241.235,0.9748,0.4526,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.656,34.5178,15.8077,7.726,1025.33519236033,43.178934,241.384,0.9742,0.657,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.397,34.5177,15.8077,7.464,1025.33396510122,43.178706,241.215,1.0155,0.5548,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.007,34.5179,15.8071,7.071,1025.33252543963,43.17819,241.266,0.9849,0.3725,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.846,34.5177,15.807,6.909,1025.33168420567,43.177863,241.228,0.9353,0.3528,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.041,34.5179,15.8075,7.105,1025.33258458537,43.17872,241.198,0.9986,0.4219,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.337,34.5175,15.8099,7.403,1025.33304865555,43.180746,241.282,1.0353,0.2927,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.483,34.5174,15.8115,7.551,1025.33326194201,43.182233,241.533,0.9472,0.2399,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.447,34.5176,15.8104,7.514,1025.33349953035,43.181314,240.956,0.9003,0.2871,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.318,34.5175,15.8101,7.384,1025.33292002769,43.180885,241.188,0.8172,0.2792,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.114,34.5176,15.8101,7.178,1025.33209076248,43.180816,240.801,0.7951,0.3659,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.891,34.5177,15.8096,6.953,1025.33129083913,43.180416,241.305,0.8264,0.416,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.794,34.5178,15.8092,6.856,1025.33103081386,43.18006,241.183,0.8518,0.3365,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.954,34.5175,15.8102,7.017,1025.33128475754,43.180731,241.183,0.8925,0.4256,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.184,34.5174,15.8111,7.249,1025.33202515865,43.181725,241.192,0.9288,0.3677,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.321,34.5174,15.811,7.386,1025.33264974096,43.181591,241.283,0.9259,0.3402,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.518,34.5175,15.8112,7.586,1025.33355940483,43.181998,241.582,0.9173,0.3266,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.669,34.5174,15.8121,7.739,1025.33395263086,43.182893,241.348,0.9249,0.295,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.574,34.5175,15.8119,7.642,1025.33364748961,43.182741,240.952,0.9654,0.26,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.216,34.5173,15.8121,7.281,1025.33186412359,43.182518,240.828,0.9395,0.2354,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.932,34.5175,15.811,6.994,1025.33100314284,43.181609,241.018,0.9102,0.2619,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.844,34.5177,15.8102,6.906,1025.33094890135,43.180927,240.752,0.907,0.2893,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.819,34.5172,15.8121,6.881,1025.33003046358,43.182272,241.545,0.8963,0.2667,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.928,34.5173,15.8107,6.991,1025.33090575391,43.181085,240.786,0.9325,0.3356,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.267,34.5175,15.8105,7.333,1025.33260564576,43.181194,240.705,1.0098,0.4652,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.6,34.5174,15.81,7.669,1025.33411900313,43.180763,240.978,0.9841,0.4116,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.612,34.5174,15.8099,7.681,1025.33419430285,43.180676,241.613,0.9966,0.3428,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.357,34.5175,15.8101,7.423,1025.333091404,43.180894,240.882,1.0057,0.2722,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.159,34.5174,15.811,7.224,1025.33193787109,43.181524,240.626,0.9257,0.2626,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.212,34.5173,15.8115,7.277,1025.33198196528,43.182027,240.879,0.9546,0.3194,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.141,34.5173,15.8116,7.206,1025.33164740365,43.181988,241.243,0.919,0.4038,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.847,34.5174,15.8117,6.909,1025.33039569121,43.182093,240.679,0.8742,0.3537,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.712,34.5174,15.8111,6.772,1025.32992908443,43.181503,241.12,0.9424,0.4624,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.978,34.5176,15.8091,7.041,1025.3317144186,43.179855,241.023,0.9252,0.4042,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.48,34.5176,15.8078,7.547,1025.33423130515,43.178745,241.051,0.972,0.341,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.72,34.5176,15.8077,7.789,1025.33531728774,43.178783,241.059,0.9024,0.4001,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.595,34.5174,15.8081,7.664,1025.33452582377,43.178923,241.427,0.9295,0.4474,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.155,34.5174,15.8085,7.219,1025.33248009547,43.179162,241.204,1.0223,0.3183,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.989,34.5174,15.8098,7.052,1025.33145287325,43.180251,241.48,0.9997,0.2905,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.181,34.5176,15.8096,7.245,1025.33249801946,43.180421,240.998,0.9351,0.468,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.37,34.5177,15.8081,7.437,1025.33375618866,43.179156,240.905,0.9454,0.5001,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.275,34.5177,15.8085,7.34,1025.33323967435,43.179487,241.034,0.9645,0.4742,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.142,34.5176,15.8084,7.206,1025.33259744818,43.179295,241.005,1.0157,0.329,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.191,34.5175,15.8082,7.256,1025.33278634089,43.17894,241.034,1.0802,0.2748,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.31,34.5174,15.8085,7.375,1025.33316560693,43.179196,241.016,0.9184,0.2876,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.357,34.5176,15.8079,7.423,1025.33366384582,43.178828,241.067,0.943,0.4134,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.326,34.5176,15.8078,7.391,1025.33354579459,43.178733,241.714,0.8902,0.3454,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.226,34.5174,15.8081,7.292,1025.33289114654,43.178756,241.341,0.8598,0.2825,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.112,34.5176,15.8083,7.176,1025.33248818525,43.179082,241.062,0.8372,0.2612,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.032,34.5176,15.8085,7.095,1025.3320871123,43.179371,241.167,0.835,0.3567,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.063,34.5176,15.8085,7.126,1025.33222333626,43.179238,241.201,0.9206,0.4324,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.322,34.5175,15.809,7.388,1025.33318585246,43.179717,241.494,0.892,0.4139,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.541,34.5174,15.8102,7.609,1025.33381021081,43.180849,241.36,0.8953,0.3447,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.391,34.5172,15.8106,7.457,1025.33290009858,43.180975,240.613,0.9385,0.278,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.009,34.5175,15.8098,7.072,1025.33161671517,43.180405,240.746,0.9018,0.2759,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.93,34.5175,15.8092,6.992,1025.33140057398,43.179743,241.249,0.8653,0.2778,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.195,34.5175,15.8093,7.26,1025.33255568097,43.180042,241.075,0.909,0.4539,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.41,34.5171,15.8103,7.477,1025.33297973482,43.180706,241.391,0.9528,0.4051,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.408,34.5172,15.8101,7.475,1025.33309203905,43.180632,241.485,0.9523,0.4224,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.255,34.5174,15.8106,7.321,1025.33245439034,43.181191,241.002,0.9491,0.4108,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.19,34.5174,15.8101,7.255,1025.33227721089,43.180653,241.217,1.039,0.3353,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.265,34.5173,15.8106,7.33,1025.33241798324,43.181076,240.857,0.8937,0.4115,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.306,34.5173,15.811,7.371,1025.33250787184,43.181582,240.69,1.0182,0.3213,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.224,34.5172,15.8107,7.289,1025.3321392941,43.181056,240.917,0.9987,0.2834,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.11,34.5171,15.8128,7.174,1025.33108403773,43.182949,240.923,0.8959,0.2703,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.128,34.5171,15.8137,7.192,1025.330959996,43.183852,241.266,1.0766,0.2657,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.18,34.5173,15.8146,7.245,1025.33114165264,43.184915,241.283,1.0932,0.2801,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.124,34.517,15.8146,7.188,1025.33066331909,43.1846,241.167,1.0563,0.351,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.061,34.517,15.8141,7.125,1025.33049934254,43.184058,241.441,1.0281,0.3269,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.236,34.5173,15.8122,7.301,1025.33192943827,43.182617,240.921,1.0145,0.4087,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.433,34.5171,15.8121,7.5,1025.33267455017,43.182435,240.861,0.9474,0.6198,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.444,34.5171,15.8124,7.511,1025.33265517492,43.182706,241.381,0.898,0.4542,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.327,34.5171,15.8122,7.393,1025.33218179763,43.182472,241.185,0.9216,0.3181,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.234,34.5173,15.812,7.299,1025.33196578997,43.182482,241.189,0.9214,0.3314,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.251,34.5172,15.8117,7.317,1025.33203664075,43.182111,241.191,0.9029,0.3066,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.234,34.5172,15.812,7.299,1025.3318898348,43.182382,241.196,0.9518,0.2647,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.179,34.5172,15.8119,7.244,1025.33167072114,43.182268,241.261,0.8607,0.2775,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.239,34.5172,15.8127,7.304,1025.3317538139,43.18304,241.206,0.8447,0.2707,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.454,34.5172,15.813,7.521,1025.33263964594,43.18339,241.204,0.9382,0.2995,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.53,34.5171,15.8127,7.598,1025.33296975831,43.183038,241.195,0.9031,0.2869,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.368,34.5172,15.8126,7.435,1025.33235202792,43.182946,241.177,0.8504,0.2396,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.051,34.5173,15.8126,7.115,1025.33102182819,43.182975,240.814,0.854,0.2338,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.891,34.5172,15.8125,6.953,1025.33025657312,43.182684,240.69,0.923,0.2476,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",6.971,34.5173,15.8125,7.033,1025.33068406945,43.182823,240.86,1.0067,0.2711,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.091,34.5172,15.8135,7.155,1025.3309185069,43.183764,241.172,0.9482,0.2545,34.494,"2"
"64PE477_S04C01","PE477_2","PE477","2",7.2,34.517,15.8138,7.265,1025.33118224776,43.183859,240.653,0.964,0.3745,34.494,"2"
